img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160904132102-160909205907-p-O-syrniki-s-kremom.jpg,Сырники с кремом,https://eda.ru/recepty/zavtraki/syrniki-s-kremom-80552,0,Русская кухня,4,8 часов,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""1 кг""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""70 г""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""10 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""200 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""240 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""120 г""}', '{""id"": 13562, ""name"": ""Сливки 35%-ные"", ""amount"": ""600 мл""}', '{""id"": 14052, ""name"": ""Кукурузный крахмал"", ""amount"": ""30 г""}', '{""id"": 16909, ""name"": ""Свежевыжатый лимонный сок"", ""amount"": ""по вкусу""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""по вкусу""}']",3,0,0
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131084848-171008094434-p-O-tvorozhnye-syrniki-s-mannoy-mukoy.jpg,Творожные сырники с манной мукой,https://eda.ru/recepty/zavtraki/tvorozhnye-syrniki-s-mannoy-mukoy-94125,0,Украинская кухня,3,25 минут,"['{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 18293, ""name"": ""Творог 5%-ный"", ""amount"": ""600 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""5 столовых ложек""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""5 столовых ложек""}', '{""id"": 15130, ""name"": ""Манная мука"", ""amount"": ""3 столовые ложки""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""щепотка""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""по вкусу""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13802, ""name"": ""Свежие ягоды"", ""amount"": ""по вкусу""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""по вкусу""}']",2,0,0
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160115152344-170226101857-p-O-desert-iz-yogurta-s-golubikoy-i-proroschennoy-pshenicey.jpg,Десерт из йогурта с голубикой и пророщенной…,https://eda.ru/recepty/zavtraki/desert-iz-yogurta-s-golubikoy-i-proroschennoy-pshenicey-92337,0,Итальянская кухня,2,10 минут,"['{""id"": 14694, ""name"": ""Натуральный йогурт"", ""amount"": ""300 г""}', '{""id"": 14145, ""name"": ""Голубика"", ""amount"": ""150 г""}', '{""id"": 14135, ""name"": ""Гречишный мед"", ""amount"": ""1 столовая ложка""}', '{""id"": 29105, ""name"": ""Пшеница для проращивания"", ""amount"": ""100 г""}', '{""id"": 14091, ""name"": ""Пекан"", ""amount"": ""50 г""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""50 г""}']",2,0,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131082601-170523194559-p-O-yaichnica-s-molodym-goroshkom-i-sparzhey.jpg,Яичница с молодым горошком и спаржей,https://eda.ru/recepty/zavtraki/yaichnica-s-molodym-goroshkom-i-sparzhey-93198,0,Русская кухня,2,20 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""30 мл""}', '{""id"": 13415, ""name"": ""Зеленый горошек"", ""amount"": ""80 г""}', '{""id"": 14297, ""name"": ""Свежая спаржа"", ""amount"": ""4 штуки""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""5 мл""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""100 г""}', '{""id"": 13888, ""name"": ""Рукола"", ""amount"": ""10 г""}']",9,0,0
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131083714-170824150809-p-O-meksikanskiy-zavtrak.jpg,Мексиканский завтрак,https://eda.ru/recepty/zavtraki/meksikanskiy-zavtrak-93826,0,Мексиканская кухня,1,15 минут,"['{""id"": 14276, ""name"": ""Тортильи"", ""amount"": ""2 штуки""}', '{""id"": 19544, ""name"": ""Сыр моцарелла для пиццы"", ""amount"": ""50 г""}', '{""id"": 15370, ""name"": ""Порошок чили"", ""amount"": ""щепотка""}', '{""id"": 13591, ""name"": ""Консервированная кукуруза"", ""amount"": ""2 столовые ложки""}', '{""id"": 15213, ""name"": ""Фасоль в томатном соусе"", ""amount"": ""50 г""}', '{""id"": 13630, ""name"": ""Кинза"", ""amount"": ""1 пучок""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""1 пучок""}']",14,0,0
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130508123453-141011171944-p-O-plov-sladkij-s-tikvoj.jpg,Плов сладкий с тыквой,https://eda.ru/recepty/zavtraki/plov-sladkij-s-tikvoj-46854,0,Европейская кухня,8,1 час,"['{""id"": 13435, ""name"": ""Рис"", ""amount"": ""2 стакана""}', '{""id"": 13774, ""name"": ""Тыква"", ""amount"": ""500 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1 стакан""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""80 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""6 столовых ложек""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""100 г""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""6 стаканов""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",4,0,0
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/131004132748-141026140512-p-O-jaichnica-v-tomate.png,Яичница в томате,https://eda.ru/recepty/zavtraki/jaichnica-v-tomate-47027,0,Европейская кухня,4,40 минут,"['{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""4 штуки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 15100, ""name"": ""Колбаса"", ""amount"": ""100 г""}']",23,0,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/141122084325-141201114606-p-O-tosti-s-zelenim-maslom-i-semgoj.jpg,Тосты с зеленым маслом и семгой,https://eda.ru/recepty/zavtraki/tosti-s-zelenim-maslom-i-semgoj-47613,0,Европейская кухня,4,30 минут,"['{""id"": 14583, ""name"": ""Слабосоленая семга"", ""amount"": ""150 г""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""6 стеблей""}', '{""id"": 15137, ""name"": ""Огурцы"", ""amount"": ""1 штука""}', '{""id"": 14662, ""name"": ""Мягкий сыр"", ""amount"": ""150 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 15185, ""name"": ""Маринованные каперсы"", ""amount"": ""2 столовые ложки""}', '{""id"": 15376, ""name"": ""Рубленная кинза (кориандр)"", ""amount"": ""2 столовые ложки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""1 головка""}', '{""id"": 13629, ""name"": ""Морская соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 14992, ""name"": ""Хлеб для тостов"", ""amount"": ""1 штука""}', '{""id"": 14415, ""name"": ""Красный сладкий перец"", ""amount"": ""1 штука""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""6 штук""}', '{""id"": 13414, ""name"": ""Зеленый салат"", ""amount"": ""1 пучок""}', '{""id"": 13417, ""name"": ""Тертый сыр пармезан "", ""amount"": ""1 столовая ложка""}']",28,0,0
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213181135-150709082819-p-O-fruktovo-orehovaja-granola.jpg,Фруктово-ореховая гранола,https://eda.ru/recepty/zavtraki/fruktovo-orehovaja-granola-51370,0,Средиземноморская кухня,8,1 час,"['{""id"": 13558, ""name"": ""Орехи"", ""amount"": ""150 г""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""300 г""}', '{""id"": 13833, ""name"": ""Очищенные семена тыквы"", ""amount"": ""50 г""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""150 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""60 мл""}', '{""id"": 13569, ""name"": ""Яблочный сок"", ""amount"": ""125 мл""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""по вкусу""}', '{""id"": 14233, ""name"": ""Сушеная вишня"", ""amount"": ""100 г""}', '{""id"": 14727, ""name"": ""Семена льна"", ""amount"": ""по вкусу""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""100 г""}']",51,0,0
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150307165038-150316150947-p-O-zasaharennie-orehi-s-kajenskim-percem.jpg,Засахаренные орехи с кайенским перцем,https://eda.ru/recepty/zavtraki/zasaharennie-orehi-s-kajenskim-percem-49430,0,Европейская кухня,7,40 минут,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""⅔ стакана""}', '{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""1 штука""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""1 чайная ложка""}', '{""id"": 16914, ""name"": ""Молотый кайенский  перец"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 13646, ""name"": ""Фундук"", ""amount"": ""100 г""}', '{""id"": 13500, ""name"": ""Миндаль"", ""amount"": ""100 г""}', '{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""100 г""}']",4,0,0
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082151-140914181018-p-O-sirniki-domashnie-s-izjumom.jpg,Сырники домашние с изюмом,https://eda.ru/recepty/zavtraki/sirniki-domashnie-s-izjumom-46431,0,Европейская кухня,2,30 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""250 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""2 столовые ложки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 столовая ложка""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""на кончике ножа""}']",15,0,0
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160327193714-160401154343-p-O-mini-pop-korn-iz-amaranta-s-medom-i-molokom.jpg,Мини-поп-корн из амаранта с медом и молоком,https://eda.ru/recepty/zavtraki/mini-pop-korn-iz-amaranta-s-medom-i-molokom-68647,0,,2,15 минут,"['{""id"": 25521, ""name"": ""Мука амаранта"", ""amount"": ""1 стакан""}', '{""id"": 13994, ""name"": ""Подсолнечное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""по вкусу""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1 стакан""}']",5,0,0
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140504151741-150727095910-p-O-granola-s-bananom-i-arahisovoj-pastoj.jpg,Гранола с бананом и арахисовой пастой,https://eda.ru/recepty/zavtraki/granola-s-bananom-i-arahisovoj-pastoj-51700,0,Американская кухня,4,15 минут,"['{""id"": 19028, ""name"": ""Гранола"", ""amount"": ""8 столовых ложек""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""3 штуки""}', '{""id"": 14694, ""name"": ""Натуральный йогурт"", ""amount"": ""300 г""}', '{""id"": 14844, ""name"": ""Арахисовая паста"", ""amount"": ""100 г""}', '{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""80 г""}']",38,0,1
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/110801145258-140924153449-p-O-smuzi-s-chernoplodnoj-rjabinoj.jpg,Смузи с черноплодной рябиной,https://eda.ru/recepty/zavtraki/smuzi-s-chernoplodnoj-rjabinoj-46609,0,Европейская кухня,4,10 минут,"['{""id"": 23459, ""name"": ""Черноплодная рябина"", ""amount"": ""1 стакан""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""1 штука""}', '{""id"": 14258, ""name"": ""Антоновские яблоки"", ""amount"": ""4 штуки""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""3 штуки""}', '{""id"": 13604, ""name"": ""Авокадо"", ""amount"": ""1 штука""}']",28,0,0
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/141006174525-141017132927-p-O-vanilnij-smuzi-iz-kivi-i-dini.jpg,Ванильный смузи из киви и дыни,https://eda.ru/recepty/zavtraki/vanilnij-smuzi-iz-kivi-i-dini-46910,0,,4,15 минут,"['{""id"": 13823, ""name"": ""Киви"", ""amount"": ""4 штуки""}', '{""id"": 13931, ""name"": ""Дыня"", ""amount"": ""3 куска""}', '{""id"": 14879, ""name"": ""Мята"", ""amount"": ""½ пучка""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 16342, ""name"": ""Соевое ванильное молоко"", ""amount"": ""500 мл""}']",34,0,0
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150420184224-150424152027-p-O-bezgljutenovaja-domashnjaja-granola.jpg,Безглютеновая домашняя гранола,https://eda.ru/recepty/zavtraki/bezgljutenovaja-domashnjaja-granola-50261,0,Европейская кухня,4,30 минут,"['{""id"": 14727, ""name"": ""Семена льна"", ""amount"": ""45 г""}', '{""id"": 26988, ""name"": ""Овсяные хлопья без глютена"", ""amount"": ""80 г""}', '{""id"": 14314, ""name"": ""Кокосовая стружка"", ""amount"": ""30 г""}', '{""id"": 13646, ""name"": ""Фундук"", ""amount"": ""60 г""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""2 столовые ложки""}', '{""id"": 14311, ""name"": ""Зеленые фисташки"", ""amount"": ""30 г""}', '{""id"": 13546, ""name"": ""Какао"", ""amount"": ""3 столовые ложки""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""4 столовые ложки""}', '{""id"": 14116, ""name"": ""Кленовый сироп"", ""amount"": ""60 мл""}', '{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""1 штука""}']",17,0,0
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150723162213-150727205641-p-O-tosti-s-pjure-iz-molodogo-goroshka-k-zavtraku.jpg,Тосты с пюре из молодого горошка к завтраку,https://eda.ru/recepty/zavtraki/tosti-s-pjure-iz-molodogo-goroshka-k-zavtraku-51733,0,Французская кухня,2,30 минут,"['{""id"": 13540, ""name"": ""Листья кинзы (кориандра)"", ""amount"": ""½ пучка""}', '{""id"": 13415, ""name"": ""Зеленый горошек"", ""amount"": ""1 стакан""}', '{""id"": 13604, ""name"": ""Авокадо"", ""amount"": ""1 штука""}', '{""id"": 14879, ""name"": ""Мята"", ""amount"": ""½ пучка""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""5 столовых ложек""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 16273, ""name"": ""Ржаные тосты"", ""amount"": ""2 штуки""}', '{""id"": 16910, ""name"": ""Свежевыжатый сок лайма"", ""amount"": ""1 чайная ложка""}']",18,0,0
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130611145209-150209093454-p-O-omlet-s-lesnimi-gribami.jpg,Омлет с лесными грибами,https://eda.ru/recepty/zavtraki/omlet-s-lesnimi-gribami-48801,0,Европейская кухня,4,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""3 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 15376, ""name"": ""Рубленная кинза (кориандр)"", ""amount"": ""2 столовые ложки""}', '{""id"": 19350, ""name"": ""Замороженные лесные грибы"", ""amount"": ""100 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13519, ""name"": ""Сыр моцарелла"", ""amount"": ""50 г""}']",16,0,1
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160217102653-160722202511-p-O-pashtet-iz-dichi.jpg,Паштет из дичи,https://eda.ru/recepty/zavtraki/pashtet-iz-dichi-79994,0,,12,8 часов,"['{""id"": 13748, ""name"": ""Куриная печень"", ""amount"": ""500 г""}', '{""id"": 13565, ""name"": ""Мясной фарш"", ""amount"": ""500 г""}', '{""id"": 16411, ""name"": ""Куриные бедра филе"", ""amount"": ""500 г""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1 штука""}', '{""id"": 13718, ""name"": ""Стебель сельдерея"", ""amount"": ""1 стебель""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 17257, ""name"": ""Белая часть лука-порей"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""100 г""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 14781, ""name"": ""Приправы"", ""amount"": ""по вкусу""}']",1,0,0
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213175531-151014160006-p-O-risovaja-kasha-s-koricej-i-jablokami.jpg,Рисовая каша с корицей и яблоками,https://eda.ru/recepty/zavtraki/risovaja-kasha-s-koricej-i-jablokami-52978,0,Индийская кухня,1,50 минут,"['{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""350 мл""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""1 штука""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""15 г""}', '{""id"": 31924, ""name"": ""Рисовые хлопья"", ""amount"": ""50 г""}']",22,0,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150910133406-150916125422-p-O-tvorozhnie-sirniki-s-kartofelem-i-izjumom.jpg,Творожные сырники с картофелем и изюмом,https://eda.ru/recepty/zavtraki/tvorozhnie-sirniki-s-kartofelem-i-izjumom-52589,0,Русская кухня,6,1 час 10 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""½ стакана""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""500 г""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""1 кг""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""50 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",4,0,0
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/151021114948-151026155716-p-O-ovsjanij-zavtrak-s-zernami-granata-v-banke.jpg,Овсяный завтрак с зернами граната в банке,https://eda.ru/recepty/zavtraki/ovsjanij-zavtrak-s-zernami-granata-v-banke-53229,0,Европейская кухня,1,10 минут,"['{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""⅔ стакана""}', '{""id"": 14694, ""name"": ""Натуральный йогурт"", ""amount"": ""⅔ стакана""}', '{""id"": 15041, ""name"": ""Зерна граната"", ""amount"": ""по вкусу""}', '{""id"": 14802, ""name"": ""Клубничный джем"", ""amount"": ""2 столовые ложки""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""1 столовая ложка""}']",51,0,0
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150829134438-150904200833-p-O-jagodnij-salat-s-mjatoj.jpg,Ягодный салат с мятой,https://eda.ru/recepty/zavtraki/jagodnij-salat-s-mjatoj-52448,0,Русская кухня,4,10 минут,"['{""id"": 13494, ""name"": ""Клубника"", ""amount"": ""300 г""}', '{""id"": 14145, ""name"": ""Голубика"", ""amount"": ""160 г""}', '{""id"": 13886, ""name"": ""Ежевика"", ""amount"": ""190 г""}', '{""id"": 13567, ""name"": ""Малина"", ""amount"": ""180 г""}', '{""id"": 14879, ""name"": ""Мята"", ""amount"": ""½ пучка""}']",5,0,0
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150123012635-150126162322-p-O-jajca-s-mocarelloj-slivochnie-shariki-i-tosti-s-tomatami.jpg,"Яйца с моцареллой, сливочные шарики и тосты с…",https://eda.ru/recepty/zavtraki/jajca-s-mocarelloj-slivochnie-shariki-i-tosti-s-tomatami-48518,0,Европейская кухня,2,40 минут,"['{""id"": 14025, ""name"": ""Свежая кинза (кориандр)"", ""amount"": ""3 стебля""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13529, ""name"": ""Сливки 30%-ные"", ""amount"": ""50 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 15137, ""name"": ""Огурцы"", ""amount"": ""1 штука""}', '{""id"": 29223, ""name"": ""Копченое филе индейки "", ""amount"": ""100 г""}', '{""id"": 13467, ""name"": ""Сладкий перец"", ""amount"": ""1 штука""}', '{""id"": 14662, ""name"": ""Мягкий сыр"", ""amount"": ""50 г""}', '{""id"": 13519, ""name"": ""Сыр моцарелла"", ""amount"": ""30 г""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""3 штуки""}', '{""id"": 13693, ""name"": ""Песто"", ""amount"": ""2 чайные ложки""}', '{""id"": 14992, ""name"": ""Хлеб для тостов"", ""amount"": ""2 штуки""}', '{""id"": 15185, ""name"": ""Маринованные каперсы"", ""amount"": ""1 чайная ложка""}']",22,0,0
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160115152344-160122140634-p-O-polba-s-ogurcom-i-granatom-ot-fyodora-verina.jpg,Полба с огурцом и гранатом от Фёдора Верина,https://eda.ru/recepty/zavtraki/polba-s-ogurcom-i-granatom-ot-fyodora-verina-57029,0,Авторская кухня,2,30 минут,"['{""id"": 14229, ""name"": ""Полба"", ""amount"": ""400 г""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""800 мл""}', '{""id"": 15914, ""name"": ""Сироп маракуйи"", ""amount"": ""20 мл""}', '{""id"": 15676, ""name"": ""Гранатовый сироп"", ""amount"": ""20 г""}', '{""id"": 15137, ""name"": ""Огурцы"", ""amount"": ""60 г""}', '{""id"": 15041, ""name"": ""Зерна граната"", ""amount"": ""60 г""}']",8,0,0
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131083410-170731234551-p-O-kasha-mannaya-s-tomlenymi-yablokami.jpg,Каша манная с томлеными яблоками,https://eda.ru/recepty/zavtraki/kasha-mannaya-s-tomlenymi-yablokami-93624,0,Русская кухня,1,30 минут,"['{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""20 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""15 г""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""1 г""}', '{""id"": 14421, ""name"": ""Зеленые яблоки"", ""amount"": ""60 г""}', '{""id"": 13500, ""name"": ""Миндаль"", ""amount"": ""6 г""}', '{""id"": 15269, ""name"": ""Облепиха"", ""amount"": ""20 г""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""50 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""30 г""}', '{""id"": 14879, ""name"": ""Мята"", ""amount"": ""1 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""150 мл""}']",28,0,0
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131085657-150131124310-p-O-belkovaja-tvorozhnaja-zapekanka-s-jagodami.jpg,Белковая творожная запеканка с ягодами,https://eda.ru/recepty/zavtraki/belkovaja-tvorozhnaja-zapekanka-s-jagodami-48610,0,Европейская кухня,3,1 час,"['{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""3 штуки""}', '{""id"": 13637, ""name"": ""Тростниковый сахар"", ""amount"": ""70 г""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""1,5 г""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""5 столовых ложек""}', '{""id"": 15031, ""name"": ""Мягкий обезжиренный творог"", ""amount"": ""500 г""}', '{""id"": 14674, ""name"": ""Красная смородина"", ""amount"": ""150 г""}', '{""id"": 29280, ""name"": ""Варенье из красной смородины"", ""amount"": ""1 чайная ложка""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""½ г""}']",30,0,0
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131082601-170523191923-p-O-tvorozhnaya-massa-s-izyumom-i-tertym-shokoladom.jpg,Творожная масса с изюмом и тертым шоколадом,https://eda.ru/recepty/zavtraki/tvorozhnaya-massa-s-izyumom-i-tertym-shokoladom-93197,0,Русская кухня,2,45 минут,"['{""id"": 14094, ""name"": ""Шоколад"", ""amount"": ""20 г""}', '{""id"": 13584, ""name"": ""Свежая мята"", ""amount"": ""2 г""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""190 г""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""20 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""40 г""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""5 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""30 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}']",6,0,0
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131085824-171222184129-p-O-drachena-ot-aysedory-dunkan.jpg,Драчена от Айседоры Дункан,https://eda.ru/recepty/zavtraki/drachena-ot-aysedory-dunkan-114593,0,Белорусская кухня,2,15 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 чайные ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""3 столовые ложки""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",12,0,0
